dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,is_duplicate
1477378800,2016-10-25 07:00:00 +0000 UTC,2964574,285.164,285.164,285.164,1027,100,5,83,,,,,,,,,88,804,Clouds,overcast clouds,04n,False
1477382400,2016-10-25 08:00:00 +0000 UTC,2964574,285.268,285.268,285.268,1028,100,4,102,,,,,,,,,88,804,Clouds,overcast clouds,04d,False
1477386000,2016-10-25 09:00:00 +0000 UTC,2964574,285.268,285.268,285.268,1028,100,4,102,,,,,,,,,88,804,Clouds,overcast clouds,04d,False
1477389600,2016-10-25 10:00:00 +0000 UTC,2964574,285.268,285.268,285.268,1028,100,4,102,,,,,,,,,88,804,Clouds,overcast clouds,04d,False
1477393200,2016-10-25 11:00:00 +0000 UTC,2964574,285.636,285.636,285.636,1028,100,4,125,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1477396800,2016-10-25 12:00:00 +0000 UTC,2964574,285.636,285.636,285.636,1028,100,4,125,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1477400400,2016-10-25 13:00:00 +0000 UTC,2964574,285.636,285.636,285.636,1028,100,4,125,,,,,,,,,32,802,Clouds,scattered clouds,03d,False
1477404000,2016-10-25 14:00:00 +0000 UTC,2964574,286.225,286.225,286.225,1029,100,4,170,,0.11,,,,,,,80,500,Rain,light rain,10d,False
1477407600,2016-10-25 15:00:00 +0000 UTC,2964574,286.225,286.225,286.225,1029,100,4,170,,0.11,,,,,,,80,500,Rain,light rain,10d,False
1477411200,2016-10-25 16:00:00 +0000 UTC,2964574,286.225,286.225,286.225,1029,100,4,170,,0.11,,,,,,,80,500,Rain,light rain,10d,False
1477414800,2016-10-25 17:00:00 +0000 UTC,2964574,286.638,286.638,286.638,1030,99,3,221,,,,,,,,,92,804,Clouds,overcast clouds,04d,False
1477418400,2016-10-25 18:00:00 +0000 UTC,2964574,286.638,286.638,286.638,1030,99,3,221,,,,,,,,,92,804,Clouds,overcast clouds,04n,False
1477422000,2016-10-25 19:00:00 +0000 UTC,2964574,286.638,286.638,286.638,1030,99,3,221,,,,,,,,,92,804,Clouds,overcast clouds,04n,False
1477425600,2016-10-25 20:00:00 +0000 UTC,2964574,285.974,285.974,285.974,1031,100,3,238,,,,,,,,,88,804,Clouds,overcast clouds,04n,False
1477429200,2016-10-25 21:00:00 +0000 UTC,2964574,285.974,285.974,285.974,1031,100,3,238,,,,,,,,,88,804,Clouds,overcast clouds,04n,False
1477432800,2016-10-25 22:00:00 +0000 UTC,2964574,285.974,285.974,285.974,1031,100,3,238,,,,,,,,,88,804,Clouds,overcast clouds,04n,False
1477436400,2016-10-25 23:00:00 +0000 UTC,2964574,285.451,285.451,285.451,1031,100,4,239,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477440000,2016-10-26 00:00:00 +0000 UTC,2964574,285.451,285.451,285.451,1031,100,4,239,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477443600,2016-10-26 01:00:00 +0000 UTC,2964574,285.451,285.451,285.451,1031,100,4,239,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477447200,2016-10-26 02:00:00 +0000 UTC,2964574,285.172,285.172,285.172,1031,100,5,238,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477450800,2016-10-26 03:00:00 +0000 UTC,2964574,285.172,285.172,285.172,1031,100,5,238,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477454400,2016-10-26 04:00:00 +0000 UTC,2964574,285.172,285.172,285.172,1031,100,5,238,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477458000,2016-10-26 05:00:00 +0000 UTC,2964574,285.076,285.076,285.076,1032,100,5,238,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477461600,2016-10-26 06:00:00 +0000 UTC,2964574,285.076,285.076,285.076,1032,100,5,238,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477465200,2016-10-26 07:00:00 +0000 UTC,2964574,285.076,285.076,285.076,1032,100,5,238,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477468800,2016-10-26 08:00:00 +0000 UTC,2964574,285.351,285.351,285.351,1033,100,7,239,,,,,,,,,8,800,Clear,sky is clear,02d,False
1477472400,2016-10-26 09:00:00 +0000 UTC,2964574,285.351,285.351,285.351,1033,100,7,239,,,,,,,,,8,800,Clear,sky is clear,02d,False
1477476000,2016-10-26 10:00:00 +0000 UTC,2964574,285.351,285.351,285.351,1033,100,7,239,,,,,,,,,8,800,Clear,sky is clear,02d,False
1477479600,2016-10-26 11:00:00 +0000 UTC,2964574,286.801,286.801,286.801,1034,98,8,241,,,,,,,,,20,801,Clouds,few clouds,02d,False
1477483200,2016-10-26 12:00:00 +0000 UTC,2964574,286.801,286.801,286.801,1034,98,8,241,,,,,,,,,20,801,Clouds,few clouds,02d,False
1477486800,2016-10-26 13:00:00 +0000 UTC,2964574,286.801,286.801,286.801,1034,98,8,241,,,,,,,,,20,801,Clouds,few clouds,02d,False
1477490400,2016-10-26 14:00:00 +0000 UTC,2964574,287.589,287.589,287.589,1034,94,7,246,,,,,,,,,12,801,Clouds,few clouds,02d,False
1477494000,2016-10-26 15:00:00 +0000 UTC,2964574,287.589,287.589,287.589,1034,94,7,246,,,,,,,,,12,801,Clouds,few clouds,02d,False
1477497600,2016-10-26 16:00:00 +0000 UTC,2964574,287.589,287.589,287.589,1034,94,7,246,,,,,,,,,12,801,Clouds,few clouds,02d,False
1477501200,2016-10-26 17:00:00 +0000 UTC,2964574,287.353,287.353,287.353,1035,94,6,252,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477504800,2016-10-26 18:00:00 +0000 UTC,2964574,287.353,287.353,287.353,1035,94,6,252,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477508400,2016-10-26 19:00:00 +0000 UTC,2964574,287.353,287.353,287.353,1035,94,6,252,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477512000,2016-10-26 20:00:00 +0000 UTC,2964574,286.825,286.825,286.825,1036,99,5,231,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477515600,2016-10-26 21:00:00 +0000 UTC,2964574,286.825,286.825,286.825,1036,99,5,231,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477519200,2016-10-26 22:00:00 +0000 UTC,2964574,286.825,286.825,286.825,1036,99,5,231,,,,,,,,,68,803,Clouds,broken clouds,04n,False
1477522800,2016-10-26 23:00:00 +0000 UTC,2964574,286.653,286.653,286.653,1036,99,7,226,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1477526400,2016-10-27 00:00:00 +0000 UTC,2964574,286.653,286.653,286.653,1036,99,7,226,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1477530000,2016-10-27 01:00:00 +0000 UTC,2964574,286.653,286.653,286.653,1036,99,7,226,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1477533600,2016-10-27 02:00:00 +0000 UTC,2964574,286.099,286.099,286.099,1036,100,8,226,,,,,,,,,12,801,Clouds,few clouds,02n,False
1477537200,2016-10-27 03:00:00 +0000 UTC,2964574,286.099,286.099,286.099,1036,100,8,226,,,,,,,,,12,801,Clouds,few clouds,02n,False
1477540800,2016-10-27 04:00:00 +0000 UTC,2964574,286.099,286.099,286.099,1036,100,8,226,,,,,,,,,12,801,Clouds,few clouds,02n,False
1477544400,2016-10-27 05:00:00 +0000 UTC,2964574,285.435,285.435,285.435,1035,100,8,226,,,,,,,,,8,800,Clear,sky is clear,02n,False
1477548000,2016-10-27 06:00:00 +0000 UTC,2964574,285.435,285.435,285.435,1035,100,8,226,,,,,,,,,8,800,Clear,sky is clear,02n,False
1477551600,2016-10-27 07:00:00 +0000 UTC,2964574,285.435,285.435,285.435,1035,100,8,226,,,,,,,,,8,800,Clear,sky is clear,02n,False
1477555200,2016-10-27 08:00:00 +0000 UTC,2964574,286.095,286.095,286.095,1035,100,9,230,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1477558800,2016-10-27 09:00:00 +0000 UTC,2964574,286.095,286.095,286.095,1035,100,9,230,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1477562400,2016-10-27 10:00:00 +0000 UTC,2964574,286.095,286.095,286.095,1035,100,9,230,,,,,,,,,48,802,Clouds,scattered clouds,03d,False
1477566000,2016-10-27 11:00:00 +0000 UTC,2964574,287.288,287.288,287.288,1035,96,9,232,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1477569600,2016-10-27 12:00:00 +0000 UTC,2964574,287.288,287.288,287.288,1035,96,9,232,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1477573200,2016-10-27 13:00:00 +0000 UTC,2964574,287.288,287.288,287.288,1035,96,9,232,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1477576800,2016-10-27 14:00:00 +0000 UTC,2964574,287.462,287.462,287.462,1034,93,8,239,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1477580400,2016-10-27 15:00:00 +0000 UTC,2964574,287.462,287.462,287.462,1034,93,8,239,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1477584000,2016-10-27 16:00:00 +0000 UTC,2964574,287.462,287.462,287.462,1034,93,8,239,,,,,,,,,80,803,Clouds,broken clouds,04d,False
1477587600,2016-10-27 17:00:00 +0000 UTC,2964574,287.394,287.394,287.394,1035,94,8,237,,,,,,,,,48,802,Clouds,scattered clouds,03n,False
1477591200,2016-10-27 18:00:00 +0000 UTC,2964574,287.394,287.394,287.394,1035,94,8,237,,,,,,,,,48,802,Clouds,scattered clouds,03n,False
1477594800,2016-10-27 19:00:00 +0000 UTC,2964574,287.394,287.394,287.394,1035,94,8,237,,,,,,,,,48,802,Clouds,scattered clouds,03n,False
1477598400,2016-10-27 20:00:00 +0000 UTC,2964574,287.214,287.214,287.214,1035,95,9,244,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477602000,2016-10-27 21:00:00 +0000 UTC,2964574,287.214,287.214,287.214,1035,95,9,244,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477605600,2016-10-27 22:00:00 +0000 UTC,2964574,287.214,287.214,287.214,1035,95,9,244,,,,,,,,,76,803,Clouds,broken clouds,04n,False
1477609200,2016-10-27 23:00:00 +0000 UTC,2964574,287.062,287.062,287.062,1036,97,8,252,,0.125,,,,,,,32,500,Rain,light rain,10n,False
1477612800,2016-10-28 00:00:00 +0000 UTC,2964574,287.062,287.062,287.062,1036,97,8,252,,0.125,,,,,,,32,500,Rain,light rain,10n,False
1477616400,2016-10-28 01:00:00 +0000 UTC,2964574,287.062,287.062,287.062,1036,97,8,252,,0.125,,,,,,,32,500,Rain,light rain,10n,False
1477620000,2016-10-28 02:00:00 +0000 UTC,2964574,287.011,287.011,287.011,1037,97,6,260,,0.1225,,,,,,,36,500,Rain,light rain,10n,False
1477623600,2016-10-28 03:00:00 +0000 UTC,2964574,287.011,287.011,287.011,1037,97,6,260,,0.1225,,,,,,,36,500,Rain,light rain,10n,False
1477627200,2016-10-28 04:00:00 +0000 UTC,2964574,287.011,287.011,287.011,1037,97,6,260,,0.1225,,,,,,,36,500,Rain,light rain,10n,False
1477630800,2016-10-28 05:00:00 +0000 UTC,2964574,286.622,286.622,286.622,1038,100,3,306,,0.425,,,,,,,88,500,Rain,light rain,10n,False
1477634400,2016-10-28 06:00:00 +0000 UTC,2964574,286.622,286.622,286.622,1038,100,3,306,,0.425,,,,,,,88,500,Rain,light rain,10n,False
1477638000,2016-10-28 07:00:00 +0000 UTC,2964574,286.622,286.622,286.622,1038,100,3,306,,0.425,,,,,,,88,500,Rain,light rain,10n,False
1477641600,2016-10-28 08:00:00 +0000 UTC,2964574,286.065,286.065,286.065,1040,100,1,6,,0.255,,,,,,,92,500,Rain,light rain,10d,False
1477645200,2016-10-28 09:00:00 +0000 UTC,2964574,286.065,286.065,286.065,1040,100,1,6,,0.255,,,,,,,92,500,Rain,light rain,10d,False
1477648800,2016-10-28 10:00:00 +0000 UTC,2964574,286.065,286.065,286.065,1040,100,1,6,,0.255,,,,,,,92,500,Rain,light rain,10d,False
1477652400,2016-10-28 11:00:00 +0000 UTC,2964574,286.14,286.14,286.14,1041,100,1,103,,0.18,,,,,,,92,500,Rain,light rain,10d,False
1477656000,2016-10-28 12:00:00 +0000 UTC,2964574,286.14,286.14,286.14,1041,100,1,103,,0.18,,,,,,,92,500,Rain,light rain,10d,False
1477659600,2016-10-28 13:00:00 +0000 UTC,2964574,286.14,286.14,286.14,1041,100,1,103,,0.18,,,,,,,92,500,Rain,light rain,10d,False
1477663200,2016-10-28 14:00:00 +0000 UTC,2964574,286.245,286.245,286.245,1042,100,1,114,,0.2075,,,,,,,64,500,Rain,light rain,10d,False
1477666800,2016-10-28 15:00:00 +0000 UTC,2964574,286.245,286.245,286.245,1042,100,1,114,,0.2075,,,,,,,64,500,Rain,light rain,10d,False
1477670400,2016-10-28 16:00:00 +0000 UTC,2964574,286.245,286.245,286.245,1042,100,1,114,,0.2075,,,,,,,64,500,Rain,light rain,10d,False
1477674000,2016-10-28 17:00:00 +0000 UTC,2964574,286.59,286.59,286.59,1042,100,3,137,,0.135,,,,,,,68,500,Rain,light rain,10n,False
1477677600,2016-10-28 18:00:00 +0000 UTC,2964574,286.59,286.59,286.59,1042,100,3,137,,0.135,,,,,,,68,500,Rain,light rain,10n,False
1477681200,2016-10-28 19:00:00 +0000 UTC,2964574,286.59,286.59,286.59,1042,100,3,137,,0.135,,,,,,,68,500,Rain,light rain,10n,False
1477684800,2016-10-28 20:00:00 +0000 UTC,2964574,287.084,287.084,287.084,1042,97,2,207,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1477688400,2016-10-28 21:00:00 +0000 UTC,2964574,287.084,287.084,287.084,1042,97,2,207,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1477692000,2016-10-28 22:00:00 +0000 UTC,2964574,287.084,287.084,287.084,1042,97,2,207,,,,,,,,,80,803,Clouds,broken clouds,04n,False
1477695600,2016-10-28 23:00:00 +0000 UTC,2964574,286.623,286.623,286.623,1042,99,2,227,,,,,,,,,56,803,Clouds,broken clouds,04n,False
1477699200,2016-10-29 00:00:00 +0000 UTC,2964574,286.623,286.623,286.623,1042,99,2,227,,,,,,,,,56,803,Clouds,broken clouds,04n,False
1477702800,2016-10-29 01:00:00 +0000 UTC,2964574,286.623,286.623,286.623,1042,99,2,227,,,,,,,,,56,803,Clouds,broken clouds,04n,False
1477706400,2016-10-29 02:00:00 +0000 UTC,2964574,285.532,285.532,285.532,1042,100,3,224,,,,,,,,,48,802,Clouds,scattered clouds,03n,False
1477710000,2016-10-29 03:00:00 +0000 UTC,2964574,285.532,285.532,285.532,1042,100,3,224,,,,,,,,,48,802,Clouds,scattered clouds,03n,False
1477713600,2016-10-29 04:00:00 +0000 UTC,2964574,285.532,285.532,285.532,1042,100,3,224,,,,,,,,,48,802,Clouds,scattered clouds,03n,False
1477717200,2016-10-29 05:00:00 +0000 UTC,2964574,283.9790000000001,283.9790000000001,283.9790000000001,1041,100,3,236,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1477720800,2016-10-29 06:00:00 +0000 UTC,2964574,283.9790000000001,283.9790000000001,283.9790000000001,1041,100,3,236,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1477724400,2016-10-29 07:00:00 +0000 UTC,2964574,283.9790000000001,283.9790000000001,283.9790000000001,1041,100,3,236,,,,,,,,,0,800,Clear,Sky is Clear,01n,False
1477728000,2016-10-29 08:00:00 +0000 UTC,2964574,283.655,283.655,283.655,1042,100,2,215,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1477731600,2016-10-29 09:00:00 +0000 UTC,2964574,283.655,283.655,283.655,1042,100,2,215,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1477735200,2016-10-29 10:00:00 +0000 UTC,2964574,283.655,283.655,283.655,1042,100,2,215,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1477738800,2016-10-29 11:00:00 +0000 UTC,2964574,284.499,284.499,284.499,1042,100,2,199,,,,,,,,,12,801,Clouds,few clouds,02d,False
1477742400,2016-10-29 12:00:00 +0000 UTC,2964574,284.499,284.499,284.499,1042,100,2,199,,,,,,,,,12,801,Clouds,few clouds,02d,False
1477746000,2016-10-29 13:00:00 +0000 UTC,2964574,284.499,284.499,284.499,1042,100,2,199,,,,,,,,,12,801,Clouds,few clouds,02d,False
1477749600,2016-10-29 14:00:00 +0000 UTC,2964574,286.899,286.899,286.899,1040,97,4,192,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1477753200,2016-10-29 15:00:00 +0000 UTC,2964574,286.899,286.899,286.899,1040,97,4,192,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1477756800,2016-10-29 16:00:00 +0000 UTC,2964574,286.899,286.899,286.899,1040,97,4,192,,,,,,,,,0,800,Clear,Sky is Clear,01d,False
1477760400,2016-10-29 17:00:00 +0000 UTC,2964574,286.087,286.087,286.087,1039,100,4,182,,,,,,,,,12,801,Clouds,few clouds,02n,False
1477764000,2016-10-29 18:00:00 +0000 UTC,2964574,286.087,286.087,286.087,1039,100,4,182,,,,,,,,,12,801,Clouds,few clouds,02n,False
